step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
3151,15311196,12604,0.02066058736338772,0.75,0.991304347826087,,,
3152,15316288,12608,0.018394481885540735,1.0,1.0,,,
3153,15323076,12612,0.01291298313453497,0.5,0.968421052631579,0.02075105421120871,0.25,0.9609375
3154,15325256,12616,0.024677128173841677,0.75,0.945054945054945,,,
3155,15331372,12620,0.011667172811794075,0.75,0.9770114942528736,,,
3156,15334384,12624,0.02342512515291519,0.25,0.9285714285714286,,,
3157,15339380,12628,0.015754917085414367,0.5,0.9733333333333334,,,
3158,15344440,12632,0.01936052183374793,0.75,0.9770992366412213,,,
3159,15347420,12636,0.014122533506067611,0.25,0.967032967032967,,,
3160,15352576,12640,0.02041226798572632,0.5,0.9615384615384616,,,
3161,15357124,12644,0.015656059849540646,0.75,0.8181818181818182,0.02976387439127117,0.25,0.9417808219178082
3162,15364392,12648,0.010997198226785824,0.5,0.8888888888888888,,,
3163,15369612,12652,0.014987374001991285,0.5,0.9487179487179487,,,
3164,15377360,12656,0.016866395918003454,0.25,0.948905109489051,,,
3165,15383892,12660,0.011003877352720803,0.75,0.9935483870967742,,,
3166,15387416,12664,0.02004259690512235,0.5,0.967741935483871,,,
3167,15395196,12668,0.012157325261091692,0.75,0.9875,,,
3168,15402976,12672,0.014214918358181554,0.5,0.9594594594594594,,,
3169,15407204,12676,0.01754397920782098,0.5,0.9880952380952381,0.013111663371683409,0.25,0.9117647058823529
3170,15412648,12680,0.016635902560878536,0.25,0.875,,,
3171,15415020,12684,0.017047859925654912,0.75,0.9649122807017544,,,
3172,15419600,12688,0.01919650862346913,0.75,0.9782608695652174,,,
3173,15427284,12692,0.011007591224017623,0.75,0.975609756097561,,,
3174,15429848,12696,0.017768773465971117,0.75,0.9818181818181818,,,
3175,15435068,12700,0.01463535350210091,0.5,0.98125,,,
3176,15442784,12704,0.015059732855923288,0.5,0.9333333333333333,,,
3177,15447524,12708,0.015751105993123626,0.75,0.9090909090909091,0.03349073850262246,0.25,0.8581560283687943
3178,15452744,12712,0.016547470946516523,0.5,0.9629629629629629,,,
3179,15455308,12716,0.02155130688645211,0.75,0.9444444444444444,,,
3180,15461008,12720,0.017274042678084495,0.5,0.9858156028368794,,,
3181,15464084,12724,0.015986203889663198,0.5,0.9741379310344828,,,
3182,15468664,12728,0.015909875494609108,0.5,0.9666666666666667,,,
3183,15472508,12732,0.015703887158771284,0.25,0.9508196721311475,,,
3184,15478592,12736,0.012374215959239486,0.75,0.9782608695652174,,,
3185,15481860,12740,0.01956436039335979,0.5,0.971830985915493,0.02025024142367901,0.5,0.9310344827586207
3186,15486952,12744,0.012072992382618749,0.5,0.9625,,,
3187,15490572,12748,0.021198024177086557,0.25,0.9545454545454546,,,
3188,15492240,12752,0.02062458619118637,0.0,0.7368421052631579,,,
3189,15500244,12756,0.012437492036174265,0.5,0.9801980198019802,,,
3190,15505048,12760,0.02016278881412786,0.25,0.9568965517241379,,,
3191,15509084,12764,0.013761604863726845,0.75,0.9880952380952381,,,
3192,15513760,12768,0.018425406454198323,0.25,0.9818181818181818,,,
3193,15516676,12772,0.01640598086910221,0.5,0.95,0.02487494871486309,0.0,0.875
3194,15520392,12776,0.015124357471265488,1.0,1.0,,,
3195,15524972,12780,0.013169423132474704,0.75,0.9846153846153847,,,
3196,15531152,12784,0.013064923430925773,0.75,0.9619047619047619,,,
3197,15538900,12788,0.01100856472875252,1.0,1.0,,,
3198,15542936,12792,0.014655782732629801,0.75,0.9807692307692307,,,
3199,15545596,12796,0.014898507176231363,1.0,1.0,,,
3200,15548384,12800,0.0200707168541556,1.0,1.0,,,
3201,15550628,12804,0.015361494585971056,1.0,1.0,0.015740914102866963,0.5,0.9862385321100917
3202,15557128,12808,0.011329539727545338,0.75,0.9803921568627451,,,
3203,15563020,12812,0.017973372910013333,1.0,1.0,,,
3204,15568944,12816,0.01814111596645094,0.5,0.872093023255814,,,
3205,15576852,12820,0.01239565689488149,1.0,1.0,,,
3206,15580920,12824,0.017616775429329795,1.0,1.0,,,
3207,15586972,12828,0.012305678044317314,0.5,0.9831932773109243,,,
3208,15588480,12832,0.01732645555145414,1.0,1.0,,,
3209,15596292,12836,0.015613493082771848,0.5,0.984,0.034836800003576994,0.0,0.9122807017543859
3210,15604008,12840,0.01753433529969502,1.0,1.0,,,
3211,15608460,12844,0.015317322831578578,0.75,0.9885057471264368,,,
3212,15616208,12848,0.010402555341063689,1.0,1.0,,,
3213,15624020,12852,0.01336496985409253,0.5,0.9753086419753086,,,
3214,15631320,12856,0.016800354127261125,1.0,1.0,,,
3215,15635036,12860,0.017418635232308178,1.0,1.0,,,
3216,15637376,12864,0.019556133859876344,1.0,1.0,,,
3217,15641572,12868,0.015960509690224667,0.75,0.9852941176470589,0.024787954566260387,0.0,0.8166666666666667
3218,15648104,12872,0.01496942556891142,0.75,0.975,,,
3219,15649740,12876,0.018308226105124326,1.0,1.0,,,
3220,15652432,12880,0.019424488936053932,0.75,0.9863945578231292,,,
3221,15656020,12884,0.01755618225649488,0.5,0.9523809523809523,,,
3222,15662008,12888,0.01461595767832152,1.0,1.0,,,
3223,15664924,12892,0.02252463236068931,1.0,1.0,,,
3224,15669504,12896,0.013735358013002573,0.5,0.9732142857142857,,,
3225,15677220,12900,0.010114448096285167,0.75,0.9879518072289156,0.0416191286103314,0.0,0.853448275862069
3226,15684936,12904,0.012733274927879923,0.5,0.9666666666666667,,,
3227,15692652,12908,0.009729279674594018,1.0,1.0,,,
3228,15696944,12912,0.015856509992397363,1.0,1.0,,,
3229,15700468,12916,0.015085271143399252,0.75,0.9887640449438202,,,
3230,15705368,12920,0.018952967166953688,0.25,0.948051948051948,,,
3231,15711644,12924,0.014225106344525848,0.75,0.99375,,,
3232,15718368,12928,0.014255516288459445,0.25,0.9605263157894737,,,
3233,15721764,12932,0.015318498373718691,1.0,1.0,0.03855671886407262,0.0,0.8928571428571429
3234,15725096,12936,0.01769749961028231,1.0,1.0,,,
3235,15729164,12940,0.012615421848775628,1.0,1.0,,,
3236,15730960,12944,0.025836318286425134,0.25,0.953125,,,
3237,15738772,12948,0.01519215334103003,0.75,0.9852941176470589,,,
3238,15743960,12952,0.019629410714145392,0.5,0.974025974025974,,,
3239,15747356,12956,0.01558059412107512,1.0,1.0,,,
3240,15750176,12960,0.01608603121406205,0.75,0.9917355371900827,,,
3241,15754404,12964,0.013474339904701763,1.0,1.0,0.025238882120079593,0.25,0.9024390243902439
3242,15759368,12968,0.017016203732831466,0.75,0.9763779527559056,,,
3243,15761708,12972,0.016829065823706458,0.75,0.9444444444444444,,,
3244,15765840,12976,0.013798351580204453,0.75,0.99,,,
3245,15773556,12980,0.01142984344077098,1.0,1.0,,,
3246,15781400,12984,0.012853526579883355,1.0,1.0,,,
3247,15784604,12988,0.012673473254404101,1.0,1.0,,,
3248,15788608,12992,0.01558591145659441,0.75,0.9862068965517241,,,
3249,15790884,12996,0.011661842486581897,1.0,1.0,0.032190203902382176,0.25,0.8035714285714286
3250,15794056,13000,0.01749094614405489,0.5,0.9805825242718447,,,
3251,15799692,13004,0.01622792570818013,0.5,0.967032967032967,,,
3252,15803248,13008,0.015299645920149934,0.75,0.9818181818181818,,,
3253,15808244,13012,0.01955996706437863,0.5,0.9548387096774194,,,
3254,15811480,13016,0.014685457631949178,1.0,1.0,,,
3255,15815516,13020,0.014506390609705683,0.75,0.9871794871794872,,,
3256,15823296,13024,0.013443826561112069,0.75,0.9838709677419355,,,
3257,15825476,13028,0.018172006986043078,1.0,1.0,0.031616012566058976,0.0,0.9107142857142857
3258,15830760,13032,0.013391670660980484,1.0,1.0,,,
3259,15838476,13036,0.011269114073879496,0.75,0.9696969696969697,,,
3260,15841648,13040,0.017619307484409905,0.75,0.9402985074626866,,,
3261,15849748,13044,0.013071905912053157,0.75,0.9380530973451328,,,
3262,15851928,13048,0.01932734719813396,1.0,1.0,,,
3263,15855164,13052,0.01746483847140594,1.0,1.0,,,
3264,15861984,13056,0.0178196334104981,0.75,0.9963636363636363,,,
3265,15864740,13060,0.02308674992497137,0.75,0.9848484848484849,0.025493409199154823,0.0,0.8951612903225806
3266,15872040,13064,0.014790601079960174,0.5,0.9117647058823529,,,
3267,15879948,13068,0.013179666892540277,0.75,0.9659090909090909,,,
3268,15884144,13072,0.01741651378341582,0.75,0.9906542056074766,,,
3269,15892052,13076,0.011436487848360708,0.5,0.971830985915493,,,
3270,15896280,13080,0.016742974435744205,0.5,0.9358974358974359,,,
3271,15902908,13084,0.016903702311858816,0.25,0.8636363636363636,,,
3272,15907808,13088,0.013805010417536194,0.5,0.9727272727272728,,,
3273,15913060,13092,0.01026163941571604,1.0,1.0,0.04575390361664458,0.25,0.9333333333333333
3274,15920936,13096,0.012373266536605806,0.5,0.970873786407767,,,
3275,15926764,13100,0.009866211673764029,1.0,1.0,,,
3276,15934608,13104,0.010036721334397853,1.0,1.0,,,
3277,15939092,13108,0.013832669116161522,1.0,1.0,,,
3278,15942360,13112,0.01610875073074657,0.5,0.9354838709677419,,,
3279,15944220,13116,0.014518485942845232,0.75,0.98,,,
3280,15947040,13120,0.01451451108634546,0.75,0.9875,,,
3281,15955012,13124,0.015237097602096995,0.75,0.9431818181818182,0.017920706035675308,0.25,0.950920245398773
3282,15961864,13128,0.015127050954368046,0.5,0.5806451612903226,,,
3283,15970060,13132,0.012676573870973302,0.5,0.9675324675324676,,,
3284,15977168,13136,0.01268644584805339,0.75,0.9919354838709677,,,
3285,15984820,13140,0.011743962629045304,0.25,0.9097744360902256,,,
3286,15989048,13144,0.02169435594271913,0.75,0.9882352941176471,,,
3287,15994364,13148,0.013025180338818372,0.75,0.9924812030075187,,,
3288,16002144,13152,0.01961224165812308,0.75,0.9137931034482759,,,
3289,16006084,13156,0.022612428567743485,0.75,0.989010989010989,0.02134102598772738,0.25,0.7857142857142857
3290,16010216,13160,0.016842948426325752,1.0,1.0,,,
3291,16018028,13164,0.01277390819752458,0.5,0.9516129032258065,,,
3292,16022416,13168,0.019680973950829697,1.0,1.0,,,
3293,16030260,13172,0.009908551255872642,0.5,0.9813084112149533,,,
3294,16035640,13176,0.011207664529935265,0.75,0.98989898989899,,,
3295,16039324,13180,0.012906181451052752,1.0,1.0,,,
3296,16043072,13184,0.018850969750641575,0.75,0.9875,,,
3297,16047140,13188,0.016541572520638377,0.75,0.9801980198019802,0.024372806263255956,0.25,0.8636363636363636
3298,16049000,13192,0.01746760211299835,0.5,0.95,,,
3299,16052204,13196,0.013364497287396703,0.75,0.9736842105263158,,,
3300,16060176,13200,0.017578057547238225,0.5,0.9855072463768116,,,
3301,16061876,13204,0.018243230570272988,1.0,1.0,,,
3302,16064056,13208,0.01764279037622567,1.0,1.0,,,
3303,16066588,13212,0.020167067427235653,1.0,1.0,,,
3304,16074336,13216,0.012742384229273554,0.75,0.9848484848484849,,,
3305,16080772,13220,0.014164489744430069,0.75,0.9791666666666666,0.025035045536342785,0.25,0.868421052631579
3306,16086216,13224,0.01620076385891353,0.75,0.9916666666666667,,,
3307,16090604,13228,0.015261614261378256,1.0,1.0,,,
3308,16091952,13232,0.023732215415572085,1.0,1.0,,,
3309,16099444,13236,0.020283062102054505,0.5,0.9038461538461539,,,
3310,16105240,13240,0.00941582833146955,0.75,0.9523809523809523,,,
3311,16111068,13244,0.01540839841883681,0.5,0.9665271966527197,,,
3312,16115392,13248,0.012999708502466099,0.5,0.975609756097561,,,
3313,16121604,13252,0.014577548309023775,0.75,0.9583333333333334,0.012639046891800986,0.25,0.9651162790697675
3314,16124808,13256,0.01885818903442725,0.75,0.9879518072289156,,,
3315,16126892,13260,0.024845793923934118,0.75,0.9620253164556962,,,
3316,16130288,13264,0.019826092157772486,0.75,0.9696969696969697,,,
3317,16135668,13268,0.0077659998196200316,0.5,0.958904109589041,,,
3318,16137784,13272,0.01941156299479745,1.0,1.0,,,
3319,16140316,13276,0.022955355330415952,1.0,1.0,,,
3320,16144608,13280,0.015767256953486717,1.0,1.0,,,
3321,16148932,13284,0.01346814387583351,1.0,1.0,0.022505707342463252,0.0,0.891566265060241
3322,16152616,13288,0.013223727385367817,0.75,0.98,,,
3323,16155468,13292,0.01629034136321193,0.75,0.975,,,
3324,16157712,13296,0.018003344430661188,0.75,0.9833333333333333,,,
3325,16161460,13300,0.015064792577057987,1.0,1.0,,,
3326,16169176,13304,0.012188920414106089,0.75,0.9841269841269841,,,
3327,16176252,13308,0.010224633762162367,0.75,0.9545454545454546,,,
3328,16180000,13312,0.015133610731772695,1.0,1.0,,,
3329,16187684,13316,0.010203975236467074,0.5,0.9820359281437125,0.02151206895465028,0.0,0.8928571428571429
3330,16192008,13320,0.009877158157678317,0.75,0.9605263157894737,,,
3331,16195788,13324,0.020149424239437465,0.5,0.9714285714285714,,,
3332,16198000,13328,0.018422466886365896,1.0,1.0,,,
3333,16202452,13332,0.013958213567074518,0.75,0.9629629629629629,,,
3334,16207800,13336,0.017779931276089244,0.5,0.967391304347826,,,
3335,16210236,13340,0.017426785380611442,0.75,0.9791666666666666,,,
3336,16217952,13344,0.012951185119092991,0.5,0.9545454545454546,,,
3337,16221956,13348,0.015097422096877543,1.0,1.0,0.01913895794167753,0.25,0.8108108108108109
3338,16227368,13352,0.014657314618196037,1.0,1.0,,,
3339,16233836,13356,0.01183432494867985,1.0,1.0,,,
3340,16236272,13360,0.017832564718433266,1.0,1.0,,,
3341,16239668,13364,0.017340943853026564,1.0,1.0,,,
3342,16243320,13368,0.015441977363531416,1.0,1.0,,,
3343,16245756,13372,0.019730844107041286,1.0,1.0,,,
3344,16248224,13376,0.020315782947222315,1.0,1.0,,,
3345,16252452,13380,0.011263333076268242,1.0,1.0,0.03398831231126858,0.0,0.9298245614035088
3346,16258056,13384,0.014881339343790713,0.5,0.984375,,,
3347,16262540,13388,0.01673996335185707,0.75,0.989247311827957,,,
3348,16268016,13392,0.014442063817376857,0.75,0.9945652173913043,,,
3349,16272916,13396,0.009559253892479263,1.0,1.0,,,
3350,16277528,13400,0.013192296441844494,0.75,0.896551724137931,,,
3351,16279196,13404,0.02019131347021412,0.75,0.9661016949152542,,,
3352,16282048,13408,0.021416084097337324,1.0,1.0,,,
3353,16287364,13412,0.01638109077737835,0.75,0.9795918367346939,0.02278550048948035,0.5,0.9784172661870504
3354,16293480,13416,0.01558676915592674,0.75,0.9607843137254902,,,
3355,16298540,13420,0.018278516802053012,0.5,0.9761904761904762,,,
3356,16302512,13424,0.013231236259107305,0.75,0.9565217391304348,,,
3357,16306484,13428,0.014179016216082682,1.0,1.0,,,
3358,16311096,13432,0.013994070172013786,0.75,0.9935064935064936,,,
3359,16318684,13436,0.015013010074109481,0.5,0.974025974025974,,,
3360,16325888,13440,0.013424329353473305,0.25,0.75,,,
3361,16328900,13444,0.019156372821269845,0.75,0.990909090909091,0.021443604284058844,0.0,0.8615384615384616
3362,16331944,13448,0.019481291586176234,0.75,0.9907407407407407,,,
3363,16334572,13452,0.01663034334718685,1.0,1.0,,,
3364,16340720,13456,0.020146874221076673,1.0,1.0,,,
3365,16345428,13460,0.011378814392685522,0.5,0.8888888888888888,,,
3366,16348920,13464,0.018877241242053762,0.75,0.9841269841269841,,,
3367,16351868,13468,0.01849400455192056,0.75,0.9836065573770492,,,
3368,16354048,13472,0.019159797133206095,0.75,0.9879518072289156,,,
3369,16357124,13476,0.019143873766571246,0.5,0.9847328244274809,0.022686891854094775,0.0,0.9526315789473684
3370,16364904,13480,0.013968520979623516,0.5,0.9333333333333333,,,
3371,16372620,13484,0.012107720963735216,0.75,0.9583333333333334,,,
3372,16375728,13488,0.016590566866697784,0.75,0.9310344827586207,,,
3373,16378228,13492,0.017104173181027263,0.75,0.975,,,
3374,16382328,13496,0.013462865072880678,1.0,1.0,,,
3375,16388924,13500,0.01308063140167649,0.75,0.9894736842105263,,,
3376,16395392,13504,0.014271421784337743,0.75,0.9538461538461539,,,
3377,16401124,13508,0.01474424654888837,0.5,0.956140350877193,0.018626836643140413,0.0,0.86
3378,16403912,13512,0.01815029544394388,0.75,0.8648648648648649,,,
3379,16411052,13516,0.011686785991211035,1.0,1.0,,,
3380,16418704,13520,0.011362948731042903,1.0,1.0,,,
3381,16420596,13524,0.016042663330286866,0.75,0.9861111111111112,,,
3382,16422296,13528,0.02071000500730585,1.0,1.0,,,
3383,16430108,13532,0.015594620636954819,0.5,0.9384615384615385,,,
3384,16437824,13536,0.013180085702802862,0.5,0.9629629629629629,,,
3385,16445316,13540,0.011616193036135933,0.75,0.9767441860465116,0.032354745748268,0.25,0.9817351598173516
3386,16453160,13544,0.0167953608032005,0.75,0.9929577464788732,,,
3387,16457548,13548,0.015740503135521108,0.75,0.9923076923076923,,,
3388,16464720,13552,0.013238808457278555,0.75,0.9918032786885246,,,
3389,16470836,13556,0.014853019026249907,1.0,1.0,,,
3390,16475192,13560,0.01961182791452148,0.5,0.9782608695652174,,,
3391,16482908,13564,0.010937621518768245,0.5,0.868421052631579,,,
3392,16487264,13568,0.014694574123396137,0.5,0.9347826086956522,,,
3393,16492196,13572,0.013201062135103537,1.0,1.0,0.021666204957359766,0.25,0.9210526315789473
3394,16497128,13576,0.011975407534333073,0.25,0.9625,,,
3395,16505164,13580,0.01269295016133576,0.25,0.9551282051282052,,,
3396,16507440,13584,0.01621806745054843,0.5,0.9666666666666667,,,
3397,16511348,13588,0.023686455949091335,0.75,0.9937106918238994,,,
3398,16515224,13592,0.020462014195212472,0.25,0.9572649572649573,,,
3399,16517596,13596,0.022467328460561948,1.0,1.0,,,
3400,16523296,13600,0.01672548910340068,0.75,0.9565217391304348,,,
3401,16525476,13604,0.020277701690083184,0.75,0.9915966386554622,0.01934539240928845,0.25,0.8536585365853658
3402,16530376,13608,0.013239488448934052,0.5,0.968,,,
3403,16535020,13612,0.013229649834287479,1.0,1.0,,,
3404,16537840,13616,0.016730045471608834,1.0,1.0,,,
3405,16540084,13620,0.018541652758257084,1.0,1.0,,,
3406,16542296,13624,0.020960124482177607,0.75,0.8181818181818182,,,
3407,16549852,13628,0.015324548336173341,0.5,0.9727891156462585,,,
3408,16554816,13632,0.013078025763588987,0.75,0.9827586206896551,,,
3409,16560196,13636,0.013963772067807237,1.0,1.0,0.027809430484038406,0.0,0.8421052631578947
3410,16564104,13640,0.014604810289965688,0.75,0.9836065573770492,,,
3411,16568108,13644,0.010587408587536751,0.75,0.9137931034482759,,,
3412,16574736,13648,0.013388880775288003,0.75,0.9705882352941176,,,
3413,16582516,13652,0.015435272365305489,0.75,0.9705882352941176,,,
3414,16587544,13656,0.013082578425225155,0.75,0.987012987012987,,,
3415,16591708,13660,0.018598106611998278,1.0,1.0,,,
3416,16594048,13664,0.017215471187304085,0.75,0.98,,,
3417,16599588,13668,0.01446483534118959,1.0,1.0,0.017010427832310878,0.25,0.868421052631579
3418,16604584,13672,0.01179442532133312,0.75,0.9882352941176471,,,
3419,16612716,13676,0.028321545655948663,0.0,0.8666666666666667,,,
3420,16618448,13680,0.02151995596977551,0.5,0.9850746268656716,,,
3421,16621588,13684,0.018099248816413116,1.0,1.0,,,
3422,16629496,13688,0.012182022255708014,1.0,1.0,,,
3423,16634012,13692,0.019140344608079923,0.75,0.9770114942528736,,,
3424,16637632,13696,0.01573122142425296,0.75,0.9183673469387755,,,
3425,16643140,13700,0.015654093591718373,0.75,0.9242424242424242,0.02659277367421324,0.0,0.8888888888888888
3426,16646984,13704,0.018659699661019307,0.75,0.9753086419753086,,,
3427,16651148,13708,0.013045101275256616,0.75,0.9928057553956835,,,
3428,16653936,13712,0.010681114268285325,0.75,0.9940828402366864,,,
3429,16656180,13716,0.02261156546189524,1.0,1.0,,,
3430,16660568,13720,0.015654169162197144,0.5,0.9772727272727273,,,
3431,16665276,13724,0.017761157405813226,0.75,0.9705882352941176,,,
3432,16666976,13728,0.024168416592250802,0.75,0.9682539682539683,,,
3433,16674692,13732,0.012350532456234107,0.75,0.7222222222222222,0.01739350857147975,0.0,0.944
3434,16679080,13736,0.01995813573532584,0.5,0.9230769230769231,,,
3435,16683660,13740,0.016825552670418274,1.0,1.0,,,
3436,16686992,13744,0.017905708956147397,0.25,0.9402985074626866,,,
3437,16692436,13748,0.015931023673753337,0.75,0.9900990099009901,,,
3438,16697400,13752,0.023366051884598272,1.0,1.0,,,
3439,16700188,13756,0.021466883364121277,0.75,0.9861111111111112,,,
3440,16704512,13760,0.01727261735330918,0.75,0.9866666666666667,,,
3441,16707172,13764,0.018298558115602975,1.0,1.0,0.030639470652158204,0.25,0.9405940594059405
3442,16715240,13768,0.010648747564150955,0.5,0.9632352941176471,,,
3443,16721228,13772,0.019632776338581,0.75,0.9953051643192489,,,
3444,16723792,13776,0.014284132645427975,1.0,1.0,,,
3445,16727956,13780,0.015218069559843546,0.5,0.9459459459459459,,,
3446,16733720,13784,0.018135351907537442,1.0,1.0,,,
3447,16737276,13788,0.016791898909136765,0.5,0.9868421052631579,,,
3448,16739968,13792,0.013261122164952524,1.0,1.0,,,
3449,16744068,13796,0.013827181207974736,0.75,0.9811320754716981,0.028516292981791813,0.25,0.9047619047619048
3450,16746152,13800,0.01660003084905277,1.0,1.0,,,
3451,16752108,13804,0.014338956338247518,0.75,0.9692307692307692,,,
3452,16760048,13808,0.016177863066346696,0.5,0.975609756097561,,,
3453,16763060,13812,0.012195979181183146,0.5,0.9230769230769231,,,
3454,16769848,13816,0.01964799404986395,0.75,0.9775280898876404,,,
3455,16775132,13820,0.02255288895375549,0.75,0.9852941176470589,,,
3456,16782176,13824,0.010197409461379526,0.75,0.975609756097561,,,
3457,16790020,13828,0.01020025476801487,0.75,0.9122807017543859,0.04791414070331197,0.0,0.8571428571428571
3458,16793032,13832,0.019898829258355524,1.0,1.0,,,
3459,16799564,13836,0.012478316296326699,0.5,0.8809523809523809,,,
3460,16802000,13840,0.021582990840704794,0.75,0.9830508474576272,,,
3461,16809716,13844,0.01305573933936266,1.0,1.0,,,
3462,16813272,13848,0.015695397533325932,0.75,0.9787234042553191,,,
3463,16817756,13852,0.01731914530709496,0.5,0.9,,,
3464,16825536,13856,0.01967481987991414,0.75,0.9836065573770492,,,
3465,16828388,13860,0.019846925491248252,0.5,0.9692307692307692,0.019258418287982682,0.75,0.953125
3466,16836136,13864,0.01348480384410675,0.75,0.9375,,,
3467,16843852,13868,0.012207805978163816,0.75,0.9696969696969697,,,
3468,16848784,13872,0.013414398638750734,1.0,1.0,,,
3469,16850804,13876,0.02438654552011989,1.0,1.0,,,
3470,16852184,13880,0.01663660181254953,1.0,1.0,,,
3471,16855420,13884,0.0200342695130727,0.75,0.9607843137254902,,,
3472,16858432,13888,0.012674504707869762,0.75,0.9692307692307692,,,
3473,16863012,13892,0.015994301108727783,1.0,1.0,0.038426949638692524,0.0,0.9090909090909091
3474,16866280,13896,0.015154436162174453,1.0,1.0,,,
3475,16874028,13900,0.021130208935734366,0.5,0.9512195121951219,,,
3476,16880304,13904,0.011207018708714923,0.75,0.9736842105263158,,,
3477,16885556,13908,0.015745822804075296,0.75,0.9944444444444445,,,
3478,16892568,13912,0.015259257035030761,0.75,0.9772727272727273,,,
3479,16898204,13916,0.015072651464054771,0.5,0.96,,,
3480,16906016,13920,0.013315746183724646,0.5,0.9612403100775194,,,
3481,16908772,13924,0.01643239860901537,1.0,1.0,0.018429552377559506,0.5,0.9
3482,16910760,13928,0.017311555224313123,0.5,0.9710144927536232,,,
3483,16913900,13932,0.01700793910565655,1.0,1.0,,,
3484,16920144,13936,0.015042828726074885,0.75,0.9893617021276596,,,
3485,16925236,13940,0.02243890100501235,0.5,0.9428571428571428,,,
3486,16929528,13944,0.01235659701230393,0.75,0.9827586206896551,,,
3487,16933148,13948,0.015686714050023025,0.5,0.925,,,
3488,16940896,13952,0.013925055056937858,0.75,0.9,,,
3489,16942788,13956,0.018768422408619347,1.0,1.0,0.03435569489969506,0.0,0.9120879120879121
3490,16944488,13960,0.01838335554648648,1.0,1.0,,,
3491,16952428,13964,0.012051920033456565,0.5,0.9404761904761905,,,
3492,16959024,13968,0.01949741822504512,0.25,0.9844559585492227,,,
3493,16966484,13972,0.015050629136988193,1.0,1.0,,,
3494,16970072,13976,0.013102433692325102,0.75,0.9885057471264368,,,
3495,16973500,13980,0.017923934154888726,1.0,1.0,,,
3496,16977632,13984,0.013812447785947186,0.75,0.9245283018867925,,,
3497,16985604,13988,0.022075586425224326,0.75,0.8333333333333334,0.012769939711691766,0.25,0.9469026548672567
3498,16990152,13992,0.013430543728453101,0.75,0.967741935483871,,,
3499,16992044,13996,0.023915840869316713,0.75,0.9772727272727273,,,
3500,16999920,14000,0.01268656299242217,0.75,0.990990990990991,,,
3501,17003028,14004,0.013353088099873182,1.0,1.0,,,
3502,17005944,14008,0.013258434790848718,0.5,0.9573170731707317,,,
3503,17011004,14012,0.010744477160581307,0.75,0.9516129032258065,,,
3504,17016032,14016,0.018223743987245675,0.75,0.9904761904761905,,,
3505,17018532,14020,0.014682646123278714,1.0,1.0,0.024230457457984515,0.5,0.9193548387096774
3506,17025160,14024,0.01686991655293403,0.75,0.958904109589041,,,
3507,17032940,14028,0.01948447872262629,0.25,0.9405940594059405,,,
3508,17040752,14032,0.014298945877159845,0.75,0.975609756097561,,,
3509,17043956,14036,0.01601924561214937,1.0,1.0,,,
3510,17047896,14040,0.015835532811515236,1.0,1.0,,,
3511,17055420,14044,0.015550045849068182,0.5,0.9714285714285714,,,
3512,17060448,14048,0.01690090530043302,0.75,0.96,,,
3513,17063204,14052,0.018221757922669553,0.75,0.9904761904761905,0.024457165953321158,0.0,0.9261744966442953
3514,17065192,14056,0.0207389318864829,0.75,0.9767441860465116,,,
3515,17072748,14060,0.015939608954632426,0.25,0.9539473684210527,,,
3516,17079536,14064,0.011238234052800444,1.0,1.0,,,
3517,17085588,14068,0.017925426470074248,0.75,0.9871794871794872,,,
3518,17089656,14072,0.014908860355943871,0.75,0.9885057471264368,,,
3519,17097500,14076,0.008334372553689576,1.0,1.0,,,
3520,17101440,14080,0.011139959660781042,0.75,0.8461538461538461,,,
3521,17109252,14084,0.014169681750987321,0.5,0.8809523809523809,0.017637371460498825,0.5,0.9642857142857143
3522,17111624,14088,0.018590547511241923,0.75,0.9864864864864865,,,
3523,17114092,14092,0.017236254036676998,1.0,1.0,,,
3524,17121040,14096,0.013786540564798666,1.0,1.0,,,
3525,17123348,14100,0.017307731258737087,0.5,0.9607843137254902,,,
3526,17128568,14104,0.017280083304970616,0.75,0.991304347826087,,,
3527,17132476,14108,0.020294910145617698,0.5,0.9117647058823529,,,
3528,17134688,14112,0.018743110217136424,0.25,0.9565217391304348,,,
3529,17142404,14116,0.011543733935616633,1.0,1.0,0.022058487458785737,0.5,0.9831932773109243
3530,17145992,14120,0.016818689145292352,1.0,1.0,,,
3531,17153804,14124,0.013450464539405259,0.75,0.9879518072289156,,,
3532,17161648,14128,0.010778572156977058,0.75,0.9824561403508771,,,
3533,17168660,14132,0.012974281376091912,1.0,1.0,,,
3534,17172888,14136,0.01829310434261858,0.75,0.9821428571428571,,,
3535,17179260,14140,0.013412325314367014,0.75,0.9464285714285714,,,
3536,17186976,14144,0.00945397504080653,0.5,0.9636363636363636,,,
3537,17194756,14148,0.014189173531665376,0.5,0.8833333333333333,0.04382114238426161,0.0,0.7868852459016393
3538,17202024,14152,0.015774920648174044,0.25,0.9491525423728814,,,
3539,17206060,14156,0.01798356536550885,0.75,0.9743589743589743,,,
3540,17210672,14160,0.016507929733597257,1.0,1.0,,,
3541,17216468,14164,0.011856416644034555,1.0,1.0,,,
3542,17220120,14168,0.017784970076747994,0.75,0.9876543209876543,,,
3543,17222780,14172,0.018563745435604857,0.5,0.9555555555555556,,,
